,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,MONTHLY_AVG_PURCHASE,MONTHLY_AVG_CASH_ADVANCE,PURCHASE_TO_LIMIT_RATIO,CASH_ADVANCE_TO_LIMIT_RATIO,BALANCE_TO_LIMIT_RATIO,KMeans_Cluster,Hierarchical_Cluster,Cluster,Cluster_Label
3269,4942.9272155,1.0,2491.83,1449.12,1042.71,3504.619697,0.916667,0.5,0.75,0.416667,16,37,10500.0,1683.540792,1437.443187,0.0,12,207.6525,292.05164141666666,0.23729454337682124,0.3337415195695648,0.47071014336729833,3,2,3,High Value Customers
3270,4445.044609,1.0,5714.5,3055.5,2659.0,3575.55006,1.0,0.166667,1.0,0.5,22,47,5000.0,9315.869127,2935.639712,0.083333,12,476.2083333333333,297.962505,1.1426714657068586,0.7149670185962808,0.8888311555688861,2,1,2,Cash Advance Users
3271,3747.079869,1.0,0.0,0.0,0.0,3970.509167,0.0,0.0,0.0,0.333333,6,0,6000.0,6841.765563,1249.799792,0.083333,12,0.0,330.8757639166667,0.0,0.6616412542909516,0.6244092432927846,3,2,3,High Value Customers
3272,124.117838,0.363636,14.98,14.98,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1700.0,607.535166,43.582049,0.0,12,1.2483333333333333,0.0,0.008806584362139918,0.0,0.07296757084068195,1,0,1,Active Purchasers
3273,4942.9272155,1.0,1642.94,1642.94,0.0,2154.941692,0.333333,0.333333,0.0,0.416667,5,4,12200.0,1439.105644,1429.520664,0.0,12,136.91166666666666,179.57847433333333,0.13465617572330138,0.17662008786165068,0.4051247615359397,3,2,3,High Value Customers
3274,4861.692801,1.0,54.25,0.0,54.25,2986.039891,0.333333,0.0,0.333333,0.333333,6,4,9000.0,1609.448663,1410.13097,0.0,12,4.520833333333333,248.83665758333333,0.0060271080991001,0.33174534951672036,0.5401280747694701,3,2,3,High Value Customers
3275,4942.9272155,1.0,4544.7,1583.96,2960.74,470.690431,1.0,0.5,1.0,0.166667,5,54,11500.0,1967.604336,1955.832192,0.0,12,378.72499999999997,39.22420258333333,0.3951569428745326,0.04092604390922528,0.4297823854882184,0,1,0,Inactive Users
3276,13.141343,0.545455,850.44,150.0,700.44,0.0,1.0,0.083333,1.0,0.0,0,22,1000.0,766.489028,28.116598,0.0,12,70.87,0.0,0.8495904095904097,0.0,0.013128214785214786,0,0,0,Inactive Users
3277,4942.9272155,1.0,1182.08,432.25,749.83,4295.168396,1.0,0.083333,0.833333,0.083333,5,20,10000.0,3888.521014,1405.441642,0.0,12,98.50666666666666,357.93069966666667,0.1181961803819618,0.4294738922107789,0.49424329722027793,3,0,3,High Value Customers
3278,189.722981,1.0,1771.78,231.23,1540.55,0.0,0.916667,0.166667,0.916667,0.0,0,27,6700.0,1678.622679,188.591146,0.166667,12,147.64833333333334,0.0,0.26440531263990447,0.0,0.028312637069094166,0,0,0,Inactive Users
3279,1179.878115,1.0,0.0,0.0,0.0,127.034,0.0,0.0,0.0,0.333333,4,0,1200.0,400.481025,355.300563,0.0,12,0.0,10.586166666666667,0.0,0.10577352206494588,0.9824130849292256,1,0,1,Active Purchasers
3280,4653.854929,1.0,360.0,360.0,0.0,4267.21357,0.5,0.5,0.0,0.5,17,6,5000.0,2676.029302,5204.152199,0.0,12,30.0,355.60113083333334,0.07198560287942411,0.8532720595880824,0.9305848688262348,3,0,3,High Value Customers
3281,355.125926,1.0,269.75,269.75,0.0,0.0,0.75,0.75,0.0,0.0,0,9,2000.0,960.623536,202.824829,0.0,12,22.479166666666668,0.0,0.13480759620189905,0.0,0.17747422588705647,1,1,1,Active Purchasers
3282,3122.507074,1.0,10755.68,6488.74,4266.94,573.846921,0.916667,0.833333,0.833333,0.166667,2,151,10000.0,5199.074518,787.853297,0.0,12,896.3066666666667,47.820576749999994,1.0754604539546047,0.05737895420457954,0.3122194854514549,2,1,2,Cash Advance Users
3283,2101.04762,1.0,184.0,184.0,0.0,1881.773648,0.166667,0.166667,0.0,0.666667,24,3,2500.0,2231.251407,726.381528,0.0,12,15.333333333333334,156.81447066666667,0.07357057177129149,0.7524084958016793,0.8400830147940823,3,2,3,High Value Customers
3284,76.046682,1.0,1440.93,26.61,1414.32,0.0,0.916667,0.083333,0.75,0.0,0,15,12000.0,1311.209483,147.350402,0.875,12,120.0775,0.0,0.12006749437546872,0.0,0.0063366954420464965,0,0,0,Inactive Users
3285,868.808006,1.0,39.83,33.5,6.33,0.0,0.166667,0.083333,0.083333,0.0,0,2,1950.0,264.721497,282.178494,0.0,12,3.3191666666666664,0.0,0.020415171706817017,0.0,0.44531420092260376,1,0,1,Active Purchasers
3286,1484.693487,1.0,399.96,0.0,399.96,0.0,1.0,0.0,1.0,0.0,0,12,1200.0,185.006776,10729.24905,0.0,12,33.33,0.0,0.33302248126561196,0.0,1.236214393838468,0,0,0,Inactive Users
3287,826.019814,1.0,6856.25,6856.25,0.0,0.0,0.833333,0.833333,0.0,0.0,0,46,10500.0,6429.084786,215.361187,0.4,12,571.3541666666666,0.0,0.6529140081896962,0.0,0.07866106218455385,2,1,2,Cash Advance Users
3288,423.629272,1.0,2485.54,2349.3,136.24,0.0,0.75,0.166667,0.583333,0.0,0,10,4500.0,2590.141003,180.488982,0.375,12,207.12833333333333,0.0,0.552219506776272,0.0,0.09411892290602089,0,0,0,Inactive Users
3289,2806.343181,1.0,0.0,0.0,0.0,274.463254,0.0,0.0,0.0,0.083333,3,0,3000.0,797.82877,937.454272,0.0,12,0.0,22.871937833333334,0.0,0.09145726557814063,0.9351360149950018,1,0,1,Active Purchasers
3290,1455.180323,1.0,81.1,81.1,0.0,249.897384,0.083333,0.083333,0.0,0.25,5,1,1800.0,377.255832,587.838614,0.0,12,6.758333333333333,20.824782,0.0450305385896724,0.1387547940033315,0.8079846324264298,1,0,1,Active Purchasers
3291,4839.379685,1.0,503.64,503.64,0.0,7811.002437,0.166667,0.166667,0.0,0.666667,17,2,10000.0,8307.329219,1991.934051,0.083333,12,41.97,650.91686975,0.05035896410358964,0.7810221414858515,0.4838895795420458,3,2,3,High Value Customers
3292,3642.140907,1.0,3338.1,218.82,3119.28,0.0,1.0,0.166667,1.0,0.0,0,32,6000.0,1793.138722,871.776232,0.0,12,278.175,0.0,0.5562572904515913,0.0,0.6069223307782037,0,0,0,Inactive Users
3293,305.506746,1.0,0.0,0.0,0.0,381.399683,0.0,0.0,0.0,0.333333,4,0,6000.0,402.20014,180.815649,0.0,12,0.0,31.783306916666664,0.0,0.06355602116313948,0.050909306115647396,1,0,1,Active Purchasers
3294,4942.9272155,1.0,501.09,501.09,0.0,0.0,0.416667,0.416667,0.0,0.0,0,6,9000.0,1480.283481,1923.071434,0.0,12,41.7575,0.0,0.05567048105766026,0.0,0.5491531180424397,1,0,1,Active Purchasers
3295,1132.615315,1.0,136.19,136.19,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,5100.0,346.986446,407.889131,0.0,12,11.349166666666667,0.0,0.026698686532052537,0.0,0.2220378974710841,1,0,1,Active Purchasers
3296,172.316897,0.181818,368.49,368.49,0.0,1731.561995,0.083333,0.083333,0.0,0.166667,16,2,2500.0,0.0,312.343947,0.0,12,30.7075,144.29683291666666,0.14733706517393044,0.6923478588564574,0.06889919912035186,1,0,1,Active Purchasers
3297,215.015895,0.285714,0.0,0.0,0.0,1034.617513,0.0,0.0,0.0,0.285714,4,0,1500.0,0.0,312.343947,0.0,7,0.0,147.80250185714286,0.0,0.6892854850099933,0.14324843104596935,1,0,1,Active Purchasers
3298,2120.098679,1.0,0.0,0.0,0.0,4834.483762,0.0,0.0,0.0,0.25,10,0,6000.0,2856.303303,654.963612,0.083333,12,0.0,402.87364683333334,0.0,0.8056130248291951,0.3532908980169972,3,2,3,High Value Customers
3299,1647.461444,1.0,323.55,323.55,0.0,0.0,0.75,0.75,0.0,0.0,0,9,5000.0,669.943854,607.902881,0.0,12,26.962500000000002,0.0,0.06469706058788242,0.0,0.32942640351929614,1,1,1,Active Purchasers
3300,2837.322217,1.0,35.0,35.0,0.0,804.52054,0.083333,0.083333,0.0,0.666667,12,1,3000.0,618.234466,762.082055,0.0,12,2.9166666666666665,67.04337833333334,0.01166277907364212,0.2680841519493502,0.9454589193602132,3,2,3,High Value Customers
3301,926.218872,1.0,1218.92,0.0,1218.92,0.0,1.0,0.0,1.0,0.0,0,18,13000.0,2913.075304,267.051909,0.0,12,101.57666666666667,0.0,0.09375586493346666,0.0,0.07124212537497115,0,0,0,Inactive Users
3302,1309.983442,1.0,504.5,207.6,296.9,2800.75903,0.833333,0.166667,0.75,0.583333,16,18,7500.0,1795.634727,297.714417,0.083333,12,42.041666666666664,233.39658583333335,0.0672576989734702,0.37338475269964005,0.17464117344354085,3,2,3,High Value Customers
3303,3.93442,0.636364,29.99,29.99,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1800.0,18.769077,42.100823,0.0,12,2.4991666666666665,0.0,0.01665186007773459,0.0,0.002184575235980011,1,0,1,Active Purchasers
3304,306.084815,0.888889,3200.0,0.0,3200.0,0.0,0.888889,0.0,0.777778,0.0,0,14,2500.0,3017.573426,116.302492,0.2,9,355.55555555555554,0.0,1.2794882047181129,0.0,0.12238497201119553,0,0,0,Inactive Users
3305,2854.716657,1.0,0.0,0.0,0.0,333.917678,0.0,0.0,0.0,0.166667,2,0,3000.0,712.005753,941.643087,0.0,12,0.0,27.82647316666667,0.0,0.1112688030656448,0.9512551339553482,1,0,1,Active Purchasers
3306,10.811047,0.454545,85.5,0.0,85.5,0.0,0.25,0.0,0.166667,0.0,0,3,1500.0,245.987433,132.932707,1.0,12,7.125,0.0,0.056962025316455694,0.0,0.007202562958027982,1,0,1,Active Purchasers
3307,185.984965,0.454545,482.24,392.24,90.0,903.843591,0.272727,0.181818,0.090909,0.272727,8,8,1200.0,2333.997439,160.900585,0.25,11,43.84,82.16759918181818,0.40153205661948377,0.7525758459616986,0.15485842214820983,1,0,1,Active Purchasers
3308,4942.9272155,1.0,504.33,234.39,269.94,2308.315512,0.5,0.166667,0.5,0.25,5,8,11000.0,1670.6627,1498.484584,0.0,12,42.027499999999996,192.35962600000002,0.04584401418052904,0.20982778947368422,0.4493161726661212,3,0,3,High Value Customers
3309,50.582235,0.909091,428.0,110.0,318.0,0.0,0.5,0.083333,0.333333,0.0,0,7,1700.0,541.419745,139.585651,0.428571,12,35.666666666666664,0.0,0.2516166960611405,0.0,0.029736763668430335,1,0,1,Active Purchasers
3310,545.767741,1.0,102.4,0.01,102.39,526.948456,0.75,0.083333,0.666667,0.083333,2,13,1500.0,812.543364,248.91561,0.0,12,8.533333333333333,43.91237133333333,0.06822118587608261,0.3510649273817455,0.36360275882744836,0,0,0,Inactive Users
3311,1592.974511,1.0,0.0,0.0,0.0,147.114012,0.0,0.0,0.0,0.333333,5,0,1700.0,326.19924,484.066784,0.0,9,0.0,16.346001333333334,0.0,0.08648677954144621,0.9364929517930628,1,0,1,Active Purchasers
3312,80.178891,1.0,1200.0,0.0,1200.0,0.0,1.0,0.0,0.916667,0.0,0,12,1200.0,1037.62728,165.880254,1.0,12,100.0,0.0,0.9991673605328892,0.0,0.06676010907577018,0,0,0,Inactive Users
3313,715.044288,1.0,249.96,0.0,249.96,828.943053,1.0,0.0,0.833333,0.166667,2,6,1000.0,189.02697,261.530262,0.0,6,41.660000000000004,138.1571755,0.24971028971028972,0.828114938061938,0.7143299580419581,0,0,0,Inactive Users
3314,752.26105,1.0,4019.86,3627.86,392.0,5632.549503,0.916667,0.916667,0.583333,0.333333,10,19,3000.0,7574.577354,237.824379,0.875,12,334.98833333333334,469.37912525,1.3395068310563145,1.8768908707097636,0.2506701266244585,0,1,0,Inactive Users
3315,168.909599,0.909091,2313.68,125.4,2188.28,0.0,1.0,0.166667,1.0,0.0,0,22,8000.0,2987.023425,164.438353,0.909091,12,192.80666666666664,0.0,0.28917385326834144,0.0,0.02111106099237595,0,0,0,Inactive Users
3316,1256.034535,1.0,545.74,110.0,435.74,381.203187,0.583333,0.166667,0.5,0.166667,2,9,7000.0,561.983691,294.602332,0.0,12,45.47833333333333,31.76693225,0.07795172118268819,0.054449819597200404,0.17940787530352806,1,0,1,Active Purchasers
3317,533.990908,0.545455,1286.1,1129.82,156.28,95.526303,0.5,0.25,0.416667,0.083333,1,29,1200.0,55.766782,739.571101,0.0,12,107.175,7.96052525,1.070857618651124,0.07953897002497919,0.44462190507910077,0,0,0,Inactive Users
3318,79.462211,0.727273,1073.97,1073.97,0.0,0.0,0.416667,0.416667,0.0,0.0,0,5,8100.0,866.683765,116.514395,0.222222,12,89.4975,0.0,0.1325725219108752,0.0,0.009808938526107888,1,0,1,Active Purchasers
3319,1152.591573,0.666667,50.0,50.0,0.0,2172.551397,0.166667,0.166667,0.0,0.166667,2,1,2500.0,99.26684,405.504082,0.0,6,8.333333333333334,362.0918995,0.019992003198720514,0.8686730895641744,0.4608522882846861,1,2,1,Active Purchasers
3320,790.367002,1.0,3663.31,2744.88,918.43,0.0,1.0,1.0,0.833333,0.0,0,70,5000.0,4232.922974,250.545557,0.0,12,305.2758333333333,0.0,0.7325154969006199,0.0,0.15804179204159166,0,1,0,Inactive Users
3321,2694.354265,1.0,0.0,0.0,0.0,3711.466877,0.0,0.0,0.0,0.75,36,0,8500.0,3388.94577,567.291789,0.0,12,0.0,309.28890641666663,0.0,0.43659179825902833,0.31694556699211857,3,2,3,High Value Customers
3322,364.464393,0.818182,1050.76,1050.76,0.0,0.0,0.416667,0.416667,0.0,0.0,0,5,1200.0,1195.876023,173.488987,0.0,12,87.56333333333333,0.0,0.8749042464612823,0.0,0.3034674379683597,1,0,1,Active Purchasers
3323,173.329004,1.0,72.0,0.0,72.0,0.0,0.166667,0.0,0.166667,0.0,0,4,8050.0,191.693568,189.060724,0.0,12,6.0,0.0,0.008942988448639921,0.0,0.021528878897031423,1,0,1,Active Purchasers
3324,302.768674,1.0,3028.94,2033.94,995.0,0.0,0.916667,0.833333,0.166667,0.0,0,22,2400.0,2893.951915,163.750989,0.9,12,252.41166666666666,0.0,1.2615326947105372,0.0,0.12610107205331111,0,1,0,Inactive Users
3325,870.783501,1.0,1813.87,916.2,897.67,0.0,1.0,0.5,1.0,0.0,0,25,7500.0,1483.654129,232.0668,0.0,12,151.15583333333333,0.0,0.24181709105452606,0.0,0.1160889882682309,0,0,0,Inactive Users
3326,2806.264846,1.0,1021.66,25.0,996.66,0.0,0.166667,0.083333,0.083333,0.0,0,3,6500.0,728.025537,1026.321014,0.0,12,85.13833333333334,0.0,0.1571542839563144,0.0,0.4316666429780034,1,0,1,Active Purchasers
3327,425.966019,1.0,2219.33,2060.5,158.83,0.0,0.416667,0.083333,0.333333,0.0,0,8,9000.0,2268.864868,211.168736,0.083333,12,184.94416666666666,0.0,0.24656482613042993,0.0,0.04732429941117654,0,0,0,Inactive Users
3328,1525.063274,1.0,150.0,150.0,0.0,264.96017,0.083333,0.083333,0.0,0.083333,1,3,1800.0,733.240634,469.758727,0.0,12,12.5,22.08001416666667,0.0832870627429206,0.1471183620210994,0.8467869372570794,1,0,1,Active Purchasers
3329,1060.209389,1.0,43.2,0.0,43.2,176.22717,0.166667,0.0,0.083333,0.333333,4,2,1200.0,676.139575,314.901632,0.0,12,3.6,14.6855975,0.035970024979184015,0.14673369691923396,0.8827721806827644,1,0,1,Active Purchasers
3330,1068.046178,1.0,1632.83,285.0,1347.83,0.0,1.0,0.166667,1.0,0.0,0,22,3600.0,3541.399754,549.246265,0.0,12,136.06916666666666,0.0,0.45343793390724796,0.0,0.2965971058039434,0,0,0,Inactive Users
3331,4942.9272155,1.0,0.0,0.0,0.0,4257.018953,0.0,0.0,0.0,0.333333,11,0,8500.0,1691.047119,1914.459253,0.0,12,0.0,354.75157941666663,0.0,0.5007668454299494,0.581452442712622,3,2,3,High Value Customers
3332,128.558239,1.0,720.0,0.0,720.0,0.0,1.0,0.0,0.916667,0.0,0,12,1000.0,598.322582,197.443037,0.090909,12,60.0,0.0,0.7192807192807192,0.0,0.12842980919080918,0,0,0,Inactive Users
3333,1502.292117,1.0,0.0,0.0,0.0,188.762242,0.0,0.0,0.0,0.083333,1,0,4600.0,544.978537,368.962968,0.0,12,0.0,15.730186833333333,0.0,0.04102635122799391,0.3265142614648989,1,0,1,Active Purchasers
3334,999.528562,1.0,662.98,583.0,79.98,495.595993,0.363636,0.363636,0.090909,0.181818,2,8,1400.0,691.407037,676.34902,0.0,11,60.27090909090909,45.05418118181819,0.4732191291934333,0.3537444632405425,0.7134393733047822,1,0,1,Active Purchasers
3335,864.760723,1.0,1894.5,1601.7,292.8,808.489505,1.0,0.5,0.75,0.166667,3,24,4100.0,1295.954973,286.246906,0.083333,12,157.875,67.37412541666667,0.46196049743964884,0.19714447817605463,0.2108658188246769,0,0,0,Inactive Users
3336,465.332882,1.0,6920.08,5182.71,1737.37,0.0,0.833333,0.583333,0.5,0.0,0,34,9500.0,5691.439238,235.694396,0.636364,12,576.6733333333333,0.0,0.7283528049678981,0.0,0.04897725313124934,2,1,2,Cash Advance Users
3337,2187.00313,0.9,0.0,0.0,0.0,892.792807,0.0,0.0,0.0,0.1,2,0,3000.0,460.103356,455.40632,0.0,10,0.0,89.2792807,0.0,0.29749843618793737,0.7287581239586804,1,0,1,Active Purchasers
3338,2073.595183,1.0,1716.11,1716.11,0.0,0.0,0.333333,0.333333,0.0,0.0,0,7,7000.0,1608.073274,699.559936,0.0,12,143.00916666666666,0.0,0.2451235537780317,0.0,0.29618557106127696,1,0,1,Active Purchasers
3339,3592.56906,1.0,0.0,0.0,0.0,1286.356207,0.0,0.0,0.0,0.333333,5,0,4500.0,820.438917,1048.73584,0.0,12,0.0,107.19635058333334,0.0,0.28579342523883583,0.7981713085980893,1,2,1,Active Purchasers
3340,1861.43505,1.0,247.45,0.0,247.45,3760.827918,0.583333,0.0,0.5,0.083333,10,7,4000.0,903.972319,716.103395,0.083333,12,20.620833333333334,313.4023265,0.06184703824043989,0.9399719865033741,0.46524245188702823,1,0,1,Active Purchasers
3341,1176.753991,1.0,0.0,0.0,0.0,1817.167913,0.0,0.0,0.0,0.333333,6,0,2000.0,768.296414,318.681676,0.0,12,0.0,151.43065941666666,0.0,0.9081298915542229,0.5880829540229885,1,0,1,Active Purchasers
3342,146.647091,1.0,866.57,684.87,181.7,0.0,0.5,0.333333,0.166667,0.0,0,12,2500.0,1085.866453,119.015325,0.090909,12,72.21416666666667,0.0,0.3464894042383047,0.0,0.05863538224710115,1,0,1,Active Purchasers
3343,1396.385805,1.0,25.2,25.2,0.0,1920.24988,0.083333,0.083333,0.0,0.583333,19,1,2500.0,410.617369,503.627101,0.0,12,2.1,160.02082333333334,0.010075969612155138,0.7677928348660537,0.5583309896041583,3,2,3,High Value Customers
3344,48.272361,0.727273,750.0,250.0,500.0,0.0,0.5,0.083333,0.333333,0.0,0,8,6500.0,912.949944,74.0589,0.0,12,62.5,0.0,0.11536686663590216,0.0,0.007425374711582833,1,0,1,Active Purchasers
3345,1440.568286,1.0,0.0,0.0,0.0,56.461898,0.0,0.0,0.0,0.166667,2,0,1500.0,474.645124,548.86868,0.0,12,0.0,4.705158166666666,0.0,0.037616187874750164,0.9597390313124583,1,0,1,Active Purchasers
3346,4942.9272155,1.0,1422.12,1196.98,225.14,4798.127161,0.75,0.333333,0.5,0.666667,14,23,10000.0,2283.468603,2631.254565,0.0,12,118.50999999999999,399.84393008333336,0.1421977802219778,0.47976473962603744,0.49424329722027793,3,2,3,High Value Customers
3347,473.679359,1.0,2580.63,1608.74,971.89,0.0,1.0,1.0,0.833333,0.0,0,64,8500.0,2358.035548,263.453051,0.0,12,215.0525,0.0,0.3035678155511116,0.0,0.0557204280672862,0,1,0,Inactive Users
3348,3613.551586,1.0,2653.49,2033.01,620.48,3516.374364,0.833333,0.666667,0.5,0.666667,20,38,6500.0,868.565652,1183.572986,0.0,12,221.12416666666664,293.03119699999996,0.40816643593293334,0.5408974563913244,0.5558454985386864,3,2,3,High Value Customers
3349,1.366727,0.545455,0.0,0.0,0.0,191.751369,0.0,0.0,0.0,0.083333,1,0,1200.0,594.099172,26.161818,0.166667,12,0.0,15.979280750000001,0.0,0.15965975770191507,0.0011379908409658618,1,0,1,Active Purchasers
3350,686.657879,1.0,2476.45,1624.5,851.95,253.273353,1.0,0.75,1.0,0.083333,1,35,4000.0,1600.734366,224.265608,0.083333,12,206.3708333333333,21.106112749999998,0.61895776055986,0.06330251262184454,0.17162156435891027,0,1,0,Inactive Users
3351,4942.9272155,1.0,0.0,0.0,0.0,5312.922403,0.0,0.0,0.0,0.666667,13,0,12000.0,1460.027383,1465.870504,0.0,12,0.0,442.7435335833333,0.0,0.4427066413632197,0.4118762782684776,3,2,3,High Value Customers
3352,4942.9272155,1.0,2325.75,2325.75,0.0,461.862131,0.5,0.5,0.0,0.25,3,25,13000.0,1489.518098,1644.757535,0.0,12,193.8125,38.48851091666666,0.17889008537804785,0.035525123528959306,0.3801959245827244,3,0,3,High Value Customers
3353,1135.452712,1.0,374.94,0.0,374.94,1062.414129,1.0,0.0,0.888889,0.111111,2,9,1200.0,415.322291,678.223873,0.0,9,41.66,118.04601433333333,0.31218984179850123,0.8846079342214821,0.9454227410491257,0,0,0,Inactive Users
3354,1502.972028,1.0,673.8,673.8,0.0,1187.524461,1.0,1.0,0.0,0.25,6,12,2400.0,2925.653927,361.356383,0.0,12,56.15,98.96037175,0.28063306955435235,0.4945957771761766,0.6259775210329029,0,0,0,Inactive Users
3355,1355.179528,1.0,0.0,0.0,0.0,119.945758,0.0,0.0,0.0,0.083333,2,0,1500.0,338.541279,348.388563,0.0,12,0.0,9.995479833333333,0.0,0.07991056495669553,0.9028511179213856,1,0,1,Active Purchasers
3356,2962.757731,1.0,4398.65,300.0,4098.65,2483.768145,1.0,0.083333,1.0,0.333333,9,47,3000.0,7109.795209,5114.110493,0.083333,12,366.5541666666666,206.98067875,1.4657280906364545,0.8276468327224259,0.9872568247250917,0,1,0,Inactive Users
3357,1467.458994,0.909091,497.83,434.8,63.03,0.0,0.727273,0.545455,0.181818,0.0,0,14,1500.0,726.488879,856.508162,0.0,11,45.25727272727273,0.0,0.3316655562958028,0.0,0.9776542265156563,1,0,1,Active Purchasers
3358,1737.037252,1.0,2432.9,1800.0,632.9,0.0,1.0,0.083333,0.916667,0.0,0,19,5000.0,1500.221266,468.467422,0.0,12,202.74166666666667,0.0,0.48648270345930816,0.0,0.3473379828034393,0,0,0,Inactive Users
3359,3866.85069,1.0,0.0,0.0,0.0,762.875848,0.0,0.0,0.0,0.181818,3,0,10000.0,708.94961,1392.546969,0.0,11,0.0,69.35234981818182,0.0,0.07627995680431957,0.38664640435956404,1,2,1,Active Purchasers
3360,1637.51006,1.0,0.0,0.0,0.0,6050.562566,0.0,0.0,0.0,0.666667,22,0,6500.0,5587.314274,437.988978,0.0,12,0.0,504.2135471666666,0.0,0.9307125928318719,0.2518858729426242,3,2,3,High Value Customers
3361,2948.881234,1.0,840.48,510.0,330.48,411.828101,0.5,0.25,0.333333,0.166667,7,15,3000.0,1520.923579,1841.972209,0.0,12,70.04,34.31900841666667,0.28006664445184937,0.1372302902365878,0.9826328670443185,1,0,1,Active Purchasers
3362,10.785694,0.444444,384.4,0.0,384.4,0.0,0.888889,0.0,0.777778,0.0,0,8,1500.0,655.428475,65.251585,0.333333,9,42.71111111111111,0.0,0.25609593604263825,0.0,0.007185672218520986,0,0,0,Inactive Users
3363,126.32794,0.909091,718.01,718.01,0.0,0.0,0.25,0.25,0.0,0.0,0,5,7500.0,1067.973689,157.340797,0.0,12,59.83416666666667,0.0,0.09572190374616718,0.0,0.016841479802692974,1,0,1,Active Purchasers
3364,3862.125712,1.0,812.78,676.8,135.98,3217.292489,0.5,0.333333,0.25,0.583333,13,14,6000.0,803.736956,1738.467819,0.0,12,67.73166666666667,268.10770741666664,0.13544075987335444,0.5361260604899183,0.6435803552741209,3,2,3,High Value Customers
3365,2105.898309,1.0,0.0,0.0,0.0,217.314696,0.0,0.0,0.0,0.333333,5,0,2250.0,569.815997,1031.776402,0.0,12,0.0,18.109558,0.0,0.0965414020435362,0.9355390088849401,1,0,1,Active Purchasers
3366,4891.896666,1.0,915.81,0.0,915.81,1678.175594,0.583333,0.0,0.5,0.25,5,7,7500.0,1164.557472,1270.282758,0.0,12,76.3175,139.84796616666668,0.12209172110385282,0.22372691561125185,0.652165933342221,3,0,3,High Value Customers
3367,1299.826045,1.0,599.74,524.5,75.24,160.70672,0.25,0.083333,0.166667,0.166667,2,5,1500.0,589.628198,489.936556,0.0,12,49.97833333333333,13.392226666666666,0.3995602931379081,0.10706643570952698,0.8659733810792805,1,0,1,Active Purchasers
3368,68.707804,1.0,774.91,774.91,0.0,0.0,1.0,1.0,0.0,0.0,0,12,7500.0,1209.741424,169.985235,1.0,12,64.57583333333334,0.0,0.10330755899213438,0.0,0.009159819224103452,0,1,0,Inactive Users
3369,589.130175,1.0,1669.58,1060.58,609.0,0.0,0.75,0.583333,0.416667,0.0,0,17,3000.0,2883.911526,292.720686,0.0,12,139.13166666666666,0.0,0.5563412195934688,0.0,0.196311287904032,0,0,0,Inactive Users
3370,820.163313,1.0,680.14,0.0,680.14,0.0,0.75,0.0,0.666667,0.0,0,18,1200.0,1178.247173,219.875876,0.0,12,56.678333333333335,0.0,0.5663114071606994,0.0,0.6829003438800999,0,0,0,Inactive Users
3371,282.873015,1.0,484.49,305.0,179.49,0.0,0.666667,0.416667,0.416667,0.0,0,15,1000.0,341.883623,979.920602,0.083333,12,40.37416666666667,0.0,0.48400599400599403,0.0,0.2825904245754246,0,0,0,Inactive Users
3372,3367.300661,1.0,898.18,798.78,99.4,0.0,0.166667,0.166667,0.083333,0.0,0,7,6500.0,855.157235,1315.440072,0.0,12,74.84833333333333,0.0,0.13816028303337946,0.0,0.5179665683740964,1,0,1,Active Purchasers
3373,1299.092905,1.0,323.99,323.99,0.0,10614.20378,0.083333,0.083333,0.0,0.25,19,1,8500.0,2222.007132,1109.569412,0.0,12,26.999166666666667,884.5169816666667,0.0381119868250794,1.2485829643571345,0.15281648100223502,3,2,3,High Value Customers
3374,93.358273,0.857143,1094.41,220.01,874.4,0.0,0.857143,0.142857,0.714286,0.0,0,16,1500.0,780.526454,102.598525,1.0,7,156.34428571428572,0.0,0.7291205862758162,0.0,0.062197383744170553,0,0,0,Inactive Users
3375,1872.458334,1.0,220.0,220.0,0.0,330.0146,0.083333,0.083333,0.0,0.166667,2,1,2000.0,716.568489,755.821363,0.0,12,18.333333333333332,27.501216666666664,0.10994502748625687,0.16492483758120938,0.9357612863568215,1,0,1,Active Purchasers
3376,11.78569,0.272727,69.9,69.9,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,2000.0,266.254303,116.316856,0.0,12,5.825,0.0,0.03493253373313344,0.0,0.005889900049975013,1,0,1,Active Purchasers
3377,1694.125362,1.0,437.52,172.6,264.92,0.0,0.916667,0.166667,0.916667,0.0,0,13,1800.0,797.134098,666.656548,0.0,12,36.46,0.0,0.2429317046085508,0.0,0.9406581687951138,0,0,0,Inactive Users
3378,62.986919,1.0,693.43,62.0,631.43,0.0,1.0,0.083333,0.916667,0.0,0,15,8500.0,593.0196,152.069656,1.0,12,57.78583333333333,0.0,0.08157040348194329,0.0,0.00740935407599106,0,0,0,Inactive Users
